id,parts,grfsm_array_id,id_in_matlab
49019,"-1,8,5,-11,-23,9,-9",254,49019
49020,"-1,12,5,-9,-23,9,-9",254,49020
49021,"-1,12,5,-2,-23,9,-9",254,49021
49022,"9,1,6,-12,-23,9,1",254,49022
49023,"9,1,14,-12,-23,9,1",254,49023
49024,"9,8,5,-11,-23,9,1",254,49024
49025,"9,12,5,-9,-23,9,1",254,49025
49026,"9,12,5,-2,-23,9,1",254,49026
49027,"-1,1,5,-2,-23,12,-9",254,49027
49028,"-1,8,5,-3,-23,12,-9",254,49028
49029,"9,1,5,-2,-23,12,1",254,49029
49030,"9,8,5,-3,-23,12,1",254,49030
49031,"-1,-9,5,-11,-22,-12,-9",254,49031
49032,"9,-9,5,-11,-22,-12,1",254,49032
49033,"-1,-12,5,10,-22,8,-9",254,49033
49034,"-1,-9,-10,9,-22,8,-9",254,49034
49035,"9,-12,5,10,-22,8,1",254,49035
49036,"9,-9,-10,9,-22,8,1",254,49036
49037,"-1,8,5,10,-22,12,-9",254,49037
49038,"9,8,5,10,-22,12,1",254,49038
49039,"-1,1,-10,9,-22,12,-9",254,49039
49040,"-1,1,5,-11,-22,13,-9",254,49040
49041,"9,1,-10,9,-22,12,1",254,49041
49042,"9,1,5,-11,-22,13,1",254,49042
49043,"-1,-12,5,-11,-18,8,-9",254,49043
49044,"9,-12,5,-11,-18,8,1",254,49044
49045,"-1,8,5,-11,-18,12,-9",254,49045
49046,"9,8,5,-11,-18,12,1",254,49046
49047,"-1,-9,5,-2,-17,-12,-9",254,49047
49048,"9,-9,5,-2,-17,-12,1",254,49048
49049,"-1,-12,5,-11,-17,-1,-9",254,49049
49050,"-1,13,5,-2,-17,-1,-9",254,49050
49051,"9,-12,5,-11,-17,-1,1",254,49051
49052,"9,13,5,-2,-17,-1,1",254,49052
49053,"-1,8,5,-11,-17,9,-9",254,49053
49054,"-1,12,5,-2,-17,9,-9",254,49054
49055,"9,8,5,-11,-17,9,1",254,49055
49056,"9,12,5,-2,-17,9,1",254,49056
49057,"-1,1,5,-2,-17,13,-9",254,49057
49058,"9,1,5,-2,-17,13,1",254,49058
49059,"-1,13,5,11,-16,-1,-9",254,49059
49060,"9,13,5,11,-16,-1,1",254,49060
49061,"-1,12,5,11,-16,9,-9",254,49061
49062,"9,12,5,11,-16,9,1",254,49062
49063,"-1,-12,7,13,20,-1,-9",254,49063
49064,"-1,13,7,-12,20,-1,-9",254,49064
49065,"9,-12,7,13,20,-1,1",254,49065
49066,"9,13,7,-12,20,-1,1",254,49066
49067,"-1,8,7,13,20,9,-9",254,49067
49068,"-1,12,7,-12,20,9,-9",254,49068
49069,"9,8,7,13,20,9,1",254,49069
49070,"9,12,7,-12,20,9,1",254,49070
49071,"-1,11,-10,11,21,-1,-9",254,49071
49072,"9,11,-10,11,21,-1,1",254,49072
49073,"-1,2,-10,11,21,9,-9",254,49073
49074,"9,2,-10,11,21,9,1",254,49074
49075,"-1,8,10,-9,22,9,-9",254,49075
49076,"9,8,10,-9,22,9,1",254,49076
49077,"-1,-9,5,-1,23,-12,-9",254,49077
49078,"9,-9,5,-1,23,-12,1",254,49078
49079,"-1,-7,1,12,23,9,-9",254,49079
49080,"-1,1,-3,12,23,9,-9",254,49080
49081,"-1,1,7,13,23,-11,-9",254,49081
49082,"-1,1,10,8,23,-11,-9",254,49082
49083,"-1,2,4,12,23,-11,-9",254,49083
49084,"9,1,-3,12,23,9,1",254,49084
49085,"9,1,7,13,23,-11,1",254,49085
49086,"9,1,10,8,23,-11,1",254,49086
49087,"9,2,4,12,23,-11,1",254,49087
49088,"-1,-9,7,13,23,-2,-9",254,49088
49089,"-1,-9,10,8,23,-2,-9",254,49089
49090,"-1,11,4,12,23,-2,-9",254,49090
49091,"9,-9,7,13,23,-2,1",254,49091
49092,"9,-9,10,8,23,-2,1",254,49092
49093,"9,11,4,12,23,-2,1",254,49093
49094,"-1,-10,1,12,23,-1,-9",254,49094
49095,"-1,-9,-3,12,23,-1,-9",254,49095
49096,"-1,11,4,13,23,-1,-9",254,49096
49097,"-1,11,15,12,23,-1,-9",254,49097
49098,"9,-9,-3,12,23,-1,1",254,49098
49099,"9,11,4,13,23,-1,1",254,49099
49100,"9,11,15,12,23,-1,1",254,49100
49101,"-1,2,4,13,23,9,-9",254,49101
49102,"-1,2,15,12,23,9,-9",254,49102
49103,"9,2,4,13,23,9,1",254,49103
49104,"9,2,15,12,23,9,1",254,49104
49105,"-1,1,5,-1,23,13,-9",254,49105
49106,"9,1,5,-1,23,13,1",254,49106
49107,"-1,1,-15,11,24,-11,-9",254,49107
49108,"-1,12,-7,5,24,-11,-9",254,49108
49109,"9,-7,1,11,24,-11,1",254,49109
49110,"9,1,-15,11,24,-11,1",254,49110
49111,"9,12,-7,5,24,-11,1",254,49111
49112,"-1,-9,-15,11,24,-2,-9",254,49112
49113,"-1,13,-7,5,24,-2,-9",254,49113
49114,"9,-10,1,11,24,-2,1",254,49114
49115,"9,-9,-15,11,24,-2,1",254,49115
49116,"9,13,-7,5,24,-2,1",254,49116
49117,"9,-10,2,11,24,-1,1",254,49117
49118,"9,-7,2,11,24,9,1",254,49118
49119,"-1,-7,1,11,25,-11,-9",254,49119
49120,"-1,2,4,11,24,-11,-9",254,49120
49121,"9,2,4,11,24,-11,1",254,49121
49122,"-1,-10,1,11,25,-2,-9",254,49122
49123,"-1,11,4,11,24,-2,-9",254,49123
49124,"9,11,4,11,24,-2,1",254,49124
49125,"-1,-10,1,-11,-24,-1,-9",254,49125
49126,"-1,-10,2,11,25,-1,-9",254,49126
49127,"-1,-9,-14,-11,-24,-1,-9",254,49127
49128,"-1,11,-7,11,25,-1,-9",254,49128
49129,"-1,11,-15,-11,-24,-1,-9",254,49129
49130,"-1,-9,3,11,24,-1,-9",254,49130
49131,"9,-9,-14,-11,-24,-1,1",254,49131
49132,"9,11,-7,11,25,-1,1",254,49132
49133,"9,11,-15,-11,-24,-1,1",254,49133
49134,"9,-9,3,11,24,-1,1",254,49134
49135,"-1,-9,-7,6,25,8,-9",254,49135
49136,"9,-9,-7,6,25,8,1",254,49136
49137,"-1,-7,1,-11,-24,9,-9",254,49137
49138,"-1,-7,2,11,25,9,-9",254,49138
49139,"-1,1,-14,-11,-24,9,-9",254,49139
49140,"-1,2,-7,11,25,9,-9",254,49140
49141,"-1,2,-15,-11,-24,9,-9",254,49141
49142,"-1,1,3,11,24,9,-9",254,49142
49143,"9,1,-14,-11,-24,9,1",254,49143
49144,"9,2,-7,11,25,9,1",254,49144
49145,"9,2,-15,-11,-24,9,1",254,49145
49146,"9,1,3,11,24,9,1",254,49146
49147,"-1,1,-7,6,25,12,-9",254,49147
49148,"9,1,-7,6,25,12,1",254,49148
49149,"-1,-9,5,-23,-23,-1,-9",254,49149
49150,"9,-9,5,-23,-23,-1,1",254,49150
49151,"-1,1,5,-23,-23,9,-9",254,49151
49152,"9,1,5,-23,-23,9,1",254,49152
49153,"-1,-9,5,-17,-23,-1,-9",254,49153
49154,"9,-9,5,-17,-23,-1,1",254,49154
49155,"-1,1,5,-17,-23,9,-9",254,49155
49156,"9,1,5,-17,-23,9,1",254,49156
49157,"-1,-9,-7,18,-22,-12,-9",254,49157
49158,"9,-9,-7,18,-22,-12,1",254,49158
49159,"-1,-9,5,18,-22,8,-9",254,49159
49160,"9,-9,5,18,-22,8,1",254,49160
49161,"-1,1,5,18,-22,12,-9",254,49161
49162,"9,1,5,18,-22,12,1",254,49162
49163,"-1,1,-10,22,-18,12,-9",254,49163
49164,"-1,1,-7,22,-18,12,-9",254,49164
49165,"9,1,-10,22,-18,12,1",254,49165
49166,"9,1,-7,22,-18,12,1",254,49166
49167,"-1,-12,5,-18,-18,8,-9",254,49167
49168,"9,-12,5,-18,-18,8,1",254,49168
49169,"-1,8,5,-18,-18,12,-9",254,49169
49170,"9,8,5,-18,-18,12,1",254,49170
49171,"-1,-9,-10,-16,-18,-12,-9",254,49171
49172,"-1,-9,-7,-16,-18,-12,-9",254,49172
49173,"9,-9,-10,-16,-18,-12,1",254,49173
49174,"9,-9,-7,-16,-18,-12,1",254,49174
49175,"-1,-9,5,-16,-18,8,-9",254,49175
49176,"9,-9,5,-16,-18,8,1",254,49176
49177,"-1,1,-10,-17,-18,12,-9",254,49177
49178,"-1,1,-7,-17,-18,12,-9",254,49178
49179,"-1,1,5,-16,-18,12,-9",254,49179
49180,"9,1,-10,-17,-18,12,1",254,49180
49181,"9,1,-7,-17,-18,12,1",254,49181
49182,"9,1,5,-16,-18,12,1",254,49182
49183,"-1,-9,5,-23,-17,-1,-9",254,49183
49184,"9,-9,5,-23,-17,-1,1",254,49184
49185,"-1,1,5,-23,-17,9,-9",254,49185
49186,"9,1,5,-23,-17,9,1",254,49186
49187,"-1,-12,5,-18,-16,-1,-9",254,49187
49188,"-1,-7,-9,-18,-12,9,-9",255,49188
49189,"-1,1,-14,-18,8,9,-9",255,49189
49190,"9,1,-14,-18,8,9,1",255,49190
49191,"-1,11,5,-17,-1,-1,-9",255,49191
49192,"9,11,5,-17,-1,-1,1",255,49192
49193,"-1,2,5,-17,-1,9,-9",255,49193
49194,"9,2,5,-17,-1,9,1",255,49194
49195,"-1,2,5,-16,1,-11,-9",255,49195
49196,"9,2,5,-16,1,-11,1",255,49196
49197,"-1,11,5,-16,1,-2,-9",255,49197
49198,"9,11,5,-16,1,-2,1",255,49198
49199,"-1,-9,5,16,-10,-12,-9",255,49199
49200,"9,-9,5,16,-10,-12,1",255,49200
49201,"-1,1,5,16,-10,13,-9",255,49201
49202,"9,1,5,16,-10,13,1",255,49202
49203,"-1,-9,-14,16,2,-1,-9",255,49203
49204,"9,-9,-14,16,2,-1,1",255,49204
49205,"-1,1,5,16,11,-11,-9",255,49205
49206,"9,1,5,16,11,-11,1",255,49206
49207,"-1,-9,5,16,11,-2,-9",255,49207
49208,"9,-9,5,16,11,-2,1",255,49208
49209,"-1,8,-7,17,3,-11,-9",255,49209
49210,"9,8,-7,17,3,-11,1",255,49210
49211,"-1,-12,-7,17,3,-2,-9",255,49211
49212,"9,-12,-7,17,3,-2,1",255,49212
49213,"-1,8,4,17,6,-11,-9",255,49213
49214,"9,8,4,17,6,-11,1",255,49214
49215,"-1,-12,4,17,6,-2,-9",255,49215
49216,"9,-12,4,17,6,-2,1",255,49216
49217,"-1,-9,-9,16,-10,-1,-9",255,49217
49218,"-1,-9,1,16,6,-1,-9",255,49218
49219,"-1,-12,15,17,6,-1,-9",255,49219
49220,"9,-9,-9,16,-10,-1,1",255,49220
49221,"9,-9,1,16,6,-1,1",255,49221
49222,"9,-12,15,17,6,-1,1",255,49222
49223,"-1,1,-9,16,-10,9,-9",255,49223
49224,"-1,1,1,16,6,9,-9",255,49224
49225,"-1,8,15,17,6,9,-9",255,49225
49226,"9,1,-9,16,-10,9,1",255,49226
49227,"9,1,1,16,6,9,1",255,49227
49228,"9,8,15,17,6,9,1",255,49228
49229,"-1,8,4,17,14,-11,-9",255,49229
49230,"9,8,4,17,14,-11,1",255,49230
49231,"-1,-12,4,17,14,-2,-9",255,49231
49232,"9,-12,4,17,14,-2,1",255,49232
49233,"-1,-12,5,17,14,-1,-9",255,49233
49234,"9,-12,5,17,14,-1,1",255,49234
49235,"-1,8,5,17,14,9,-9",255,49235
49236,"9,8,5,17,14,9,1",255,49236
49237,"-1,-12,-7,18,-3,-12,-9",255,49237
49238,"9,-12,-7,18,-3,-12,1",255,49238
49239,"-1,-12,5,18,-3,8,-9",255,49239
49240,"9,-12,5,18,-3,8,1",255,49240
49241,"-1,8,5,18,-3,12,-9",255,49241
49242,"9,8,5,18,-3,12,1",255,49242
49243,"-1,-9,-10,19,-9,8,-9",255,49243
49244,"9,-9,-10,19,-9,8,1",255,49244
49245,"-1,-12,-15,20,-1,-1,-9",255,49245
49246,"9,-12,-15,20,-1,-1,1",255,49246
49247,"-1,8,-7,20,7,12,-9",255,49247
49248,"9,8,-7,20,7,12,1",255,49248
49249,"-1,-9,1,-18,-2,-1,-9",255,49249
49250,"9,-9,1,-18,-2,-1,1",255,49250
49251,"-1,1,1,-18,-2,9,-9",255,49251
49252,"-1,8,-15,20,-1,9,-9",255,49252
49253,"9,1,1,-18,-2,9,1",255,49253
49254,"9,8,-15,20,-1,9,1",255,49254
49255,"-1,-12,1,20,5,-1,-9",255,49255
49256,"9,-12,1,20,5,-1,1",255,49256
49257,"-1,-12,-7,20,7,8,-9",255,49257
49258,"9,-12,-7,20,7,8,1",255,49258
49259,"-1,8,1,20,5,9,-9",255,49259
49260,"9,8,1,20,5,9,1",255,49260
49261,"-1,-9,5,-22,-11,-1,-9",255,49261
49262,"9,-9,5,-22,-11,-1,1",255,49262
49263,"-1,1,5,-22,-11,9,-9",255,49263
49264,"9,1,5,-22,-11,9,1",255,49264
49265,"-1,8,-7,23,3,-11,-9",255,49265
49266,"9,8,-7,23,3,-11,1",255,49266
49267,"-1,-12,-7,23,3,-2,-9",255,49267
49268,"9,-12,-7,23,3,-2,1",255,49268
49269,"-1,1,-9,-22,5,-11,-9",255,49269
49270,"9,1,-9,-22,5,-11,1",255,49270
49271,"-1,-9,-9,-22,5,-2,-9",255,49271
49272,"9,-9,-9,-22,5,-2,1",255,49272
49273,"-1,-12,4,23,6,-1,-9",255,49273
49274,"9,-12,4,23,6,-1,1",255,49274
49275,"-1,8,4,23,6,9,-9",255,49275
49276,"9,8,4,23,6,9,1",255,49276
49277,"-1,1,1,-22,10,-11,-9",255,49277
49278,"9,1,1,-22,10,-11,1",255,49278
49279,"-1,-9,1,-22,10,-2,-9",255,49279
49280,"-1,-12,4,23,14,-2,-9",255,49280
49281,"9,-9,1,-22,10,-2,1",255,49281
49282,"9,-12,4,23,14,-2,1",255,49282
49283,"-1,-12,-15,23,14,-1,-9",255,49283
49284,"9,-12,-15,23,14,-1,1",255,49284
49285,"-1,8,-15,23,14,9,-9",255,49285
49286,"-1,12,4,23,14,9,-9",255,49286
49287,"9,8,-15,23,14,9,1",255,49287
49288,"9,12,4,23,14,9,1",255,49288
49289,"9,13,7,24,5,7,1",255,49289
49290,"9,12,7,24,5,10,1",255,49290
49291,"-1,2,4,21,3,-11,-9",255,49291
49292,"-1,2,7,21,-7,-11,-9",255,49292
49293,"9,2,4,21,3,-11,1",255,49293
49294,"9,2,7,21,-7,-11,1",255,49294
49295,"-1,11,4,21,3,-2,-9",255,49295
49296,"-1,11,7,21,-7,-2,-9",255,49296
49297,"9,11,4,21,3,-2,1",255,49297
49298,"9,11,7,21,-7,-2,1",255,49298
49299,"-1,11,-3,21,5,-1,-9",255,49299
49300,"9,11,-3,21,5,-1,1",255,49300
49301,"-1,2,-3,21,5,9,-9",255,49301
49302,"9,2,-3,21,5,9,1",255,49302
49303,"-1,11,15,21,14,-1,-9",255,49303
49304,"9,11,15,21,14,-1,1",255,49304
49305,"-1,2,15,21,14,9,-9",255,49305
49306,"9,2,15,21,14,9,1",255,49306
49307,"-1,-12,-7,-10,-23,-1,-9",255,49307
49308,"-1,-9,5,-9,-23,-1,-9",255,49308
49309,"-1,-9,1,-14,-23,-1,-9",255,49309
49310,"-1,13,-7,5,-23,-1,-9",255,49310
49311,"-1,13,3,10,-23,-1,-9",255,49311
49312,"-1,13,4,10,-23,-1,-9",255,49312
49313,"9,-12,-7,-10,-23,-1,1",255,49313
49314,"9,-9,5,-9,-23,-1,1",255,49314
49315,"9,-9,1,-14,-23,-1,1",255,49315
49316,"9,13,-7,5,-23,-1,1",255,49316
49317,"9,13,3,10,-23,-1,1",255,49317
49318,"9,13,4,10,-23,-1,1",255,49318
49319,"-1,1,5,-9,-23,9,-9",255,49319
49320,"-1,1,1,-14,-23,9,-9",255,49320
49321,"-1,8,-7,-10,-23,9,-9",255,49321
49322,"-1,8,3,-10,22,9,-9",255,49322
49323,"-1,12,-7,5,-23,9,-9",255,49323
49324,"-1,12,3,10,-23,9,-9",255,49324
49325,"-1,12,4,10,-23,9,-9",255,49325
49326,"9,1,5,-9,-23,9,1",255,49326
49327,"9,1,1,-14,-23,9,1",255,49327
49328,"9,8,-7,-10,-23,9,1",255,49328
49329,"9,8,3,-10,22,9,1",255,49329
49330,"9,12,-7,5,-23,9,1",255,49330
49331,"9,12,3,10,-23,9,1",255,49331
49332,"9,12,4,10,-23,9,1",255,49332
49333,"-1,-9,-10,-10,-22,-12,-9",255,49333
49334,"-1,-9,-10,-7,-22,-12,-9",255,49334
49335,"-1,-9,-10,15,-22,-12,-9",255,49335
49336,"-1,-9,5,-14,-22,-12,-9",255,49336
49337,"9,-9,-10,-10,-22,-12,1",255,49337
49338,"9,-9,-10,-7,-22,-12,1",255,49338
49339,"9,-9,-10,15,-22,-12,1",255,49339
49340,"9,-9,5,-14,-22,-12,1",255,49340
49341,"-1,-9,-10,5,-22,8,-9",255,49341
49342,"9,-9,-10,5,-22,8,1",255,49342
49343,"-1,1,-10,5,-22,12,-9",255,49343
49344,"-1,1,5,-14,-22,13,-9",255,49344
49345,"9,1,-10,5,-22,12,1",255,49345
49346,"9,1,5,-14,-22,13,1",255,49346
49347,"-1,-12,-7,6,-18,8,-9",255,49347
49348,"-1,-12,-7,14,-18,8,-9",255,49348
49349,"-1,-12,5,3,-18,8,-9",255,49349
49350,"9,-12,-7,6,-18,8,1",255,49350
49351,"9,-12,-7,14,-18,8,1",255,49351
49352,"9,-12,5,3,-18,8,1",255,49352
49353,"-1,8,5,3,-18,12,-9",255,49353
49354,"9,8,5,3,-18,12,1",255,49354
49355,"-1,8,-7,6,-18,12,-9",255,49355
49356,"-1,8,-7,14,-18,12,-9",255,49356
49357,"9,8,-7,6,-18,12,1",255,49357
49358,"9,8,-7,14,-18,12,1",255,49358
49359,"-1,-9,1,-14,-17,-1,-9",255,49359
49360,"-1,-12,-15,6,-16,-1,-9",255,49360
49361,"-1,13,-15,10,-17,-1,-9",255,49361
49362,"9,-9,1,-14,-17,-1,1",255,49362
49363,"9,-12,-15,6,-16,-1,1",255,49363
49364,"9,13,-15,10,-17,-1,1",255,49364
49365,"-1,1,1,-14,-17,9,-9",255,49365
49366,"-1,8,-15,6,-16,9,-9",255,49366
49367,"-1,12,-15,10,-17,9,-9",255,49367
49368,"9,1,1,-14,-17,9,1",255,49368
49369,"9,8,-15,6,-16,9,1",255,49369
49370,"9,12,-15,10,-17,9,1",255,49370
49371,"-1,1,-10,1,17,-11,-9",255,49371
49372,"-1,1,5,-9,17,-11,-9",255,49372
49373,"-1,2,5,-1,16,-11,-9",255,49373
49374,"9,1,-10,1,17,-11,1",255,49374
49375,"9,1,5,-9,17,-11,1",255,49375
49376,"9,2,5,-1,16,-11,1",255,49376
49377,"-1,-9,5,-9,17,-2,-9",255,49377
49378,"-1,11,5,-1,16,-2,-9",255,49378
49379,"9,-10,-9,-9,17,-2,1",255,49379
49380,"9,-9,5,-9,17,-2,1",255,49380
49381,"9,11,5,-1,16,-2,1",255,49381
49382,"-1,-9,-14,1,17,-1,-9",255,49382
49383,"9,-10,-9,1,17,-1,1",255,49383
49384,"9,-9,-14,1,17,-1,1",255,49384
49385,"-1,1,-14,1,17,9,-9",255,49385
49386,"-1,2,-3,1,17,9,-9",255,49386
49387,"9,-7,-9,1,17,9,1",255,49387
49388,"9,1,-14,1,17,9,1",255,49388
49389,"9,2,-3,1,17,9,1",255,49389
49390,"-1,2,-3,8,18,-11,-9",255,49390
49391,"-1,2,4,8,18,-11,-9",255,49391
49392,"-1,8,5,2,18,9,-9",255,49392
49393,"9,2,-3,8,18,-11,1",255,49393
49394,"9,2,4,8,18,-11,1",255,49394
49395,"9,8,5,2,18,9,1",255,49395
49396,"-1,-12,-15,2,18,-2,-9",255,49396
49397,"-1,11,15,12,18,-2,-9",255,49397
49398,"-1,11,15,8,18,-1,-9",255,49398
49399,"9,-12,-15,2,18,-2,1",255,49399
49400,"9,11,15,12,18,-2,1",255,49400
49401,"9,11,15,8,18,-1,1",255,49401
49402,"-1,-12,5,2,18,-1,-9",255,49402
49403,"9,-12,5,2,18,-1,1",255,49403
49404,"-1,13,7,-12,18,7,-9",255,49404
49405,"9,13,7,12,18,7,1",255,49405
49406,"-1,2,15,8,18,9,-9",255,49406
49407,"9,2,15,8,18,9,1",255,49407
49408,"-1,12,7,-12,18,10,-9",255,49408
49409,"9,12,7,12,18,10,1",255,49409
49410,"-1,1,-9,2,20,9,-9",255,49410
49411,"-1,12,4,2,18,-11,-9",255,49411
49412,"9,1,-9,2,20,9,1",255,49412
49413,"9,12,4,2,18,-11,1",255,49413
49414,"-1,-12,1,-10,20,-2,-9",255,49414
49415,"-1,-12,1,-7,20,-2,-9",255,49415
49416,"-1,-9,-9,1,20,-2,-9",255,49416
49417,"9,-12,1,-10,20,-2,1",255,49417
49418,"9,-12,1,-7,20,-2,1",255,49418
49419,"9,-9,-9,1,20,-2,1",255,49419
49420,"-1,-12,1,5,20,-1,-9",255,49420
49421,"-1,-9,1,1,20,-1,-9",255,49421
49422,"-1,13,4,2,18,-1,-9",255,49422
49423,"9,-12,1,5,20,-1,1",255,49423
49424,"9,-9,1,1,20,-1,1",255,49424
49425,"9,13,4,2,18,-1,1",255,49425
49426,"-1,-12,8,5,20,7,-9",255,49426
49427,"-1,1,-9,-9,20,9,-9",255,49427
49428,"-1,1,1,1,20,9,-9",255,49428
49429,"-1,8,1,5,20,9,-9",255,49429
49430,"-1,12,4,11,18,9,-9",255,49430
49431,"-1,12,15,2,18,9,-9",255,49431
49432,"9,1,-9,-9,20,9,1",255,49432
49433,"9,1,1,1,20,9,1",255,49433
49434,"9,8,1,5,20,9,1",255,49434
49435,"9,12,4,11,18,9,1",255,49435
49436,"9,12,15,2,18,9,1",255,49436
49437,"-1,8,8,5,20,10,-9",255,49437
49438,"-1,-12,3,-10,22,-1,-9",255,49438
49439,"-1,11,5,-2,-16,-1,-9",255,49439
49440,"-1,11,-14,-11,-16,-1,-9",255,49440
49441,"-1,11,-15,-11,-16,-1,-9",255,49441
49442,"-1,13,5,10,-16,-1,-9",255,49442
49443,"-1,13,14,5,22,-1,-9",255,49443
49444,"9,-12,3,-10,22,-1,1",255,49444
49445,"9,11,5,-2,-16,-1,1",255,49445
49446,"9,11,-14,-11,-16,-1,1",255,49446
49447,"9,11,-15,-11,-16,-1,1",255,49447
49448,"9,13,5,10,-16,-1,1",255,49448
49449,"9,13,14,5,22,-1,1",255,49449
49450,"9,13,-1,5,22,7,1",255,49450
49451,"-1,2,5,-2,-16,9,-9",255,49451
49452,"-1,2,-14,-11,-16,9,-9",255,49452
49453,"-1,2,-15,-11,-16,9,-9",255,49453
49454,"-1,12,5,10,-16,9,-9",255,49454
49455,"-1,12,4,6,22,9,-9",255,49455
49456,"-1,12,14,5,22,9,-9",255,49456
49457,"9,2,5,-2,-16,9,1",255,49457
49458,"9,2,-14,-11,-16,9,1",255,49458
49459,"9,2,-15,-11,-16,9,1",255,49459
49460,"9,12,5,10,-16,9,1",255,49460
49461,"9,12,4,6,22,9,1",255,49461
49462,"9,12,14,5,22,9,1",255,49462
49463,"9,12,-1,5,22,10,1",255,49463
49464,"-1,1,5,1,23,-11,-9",255,49464
49465,"-1,1,7,-9,23,-11,-9",255,49465
49466,"9,1,5,1,23,-11,1",255,49466
49467,"9,1,7,-9,23,-11,1",255,49467
49468,"-1,-10,-9,-9,23,-2,-9",255,49468
49469,"-1,-9,5,1,23,-2,-9",255,49469
49470,"-1,-9,7,-9,23,-2,-9",255,49470
49471,"9,-9,5,1,23,-2,1",255,49471
49472,"9,-9,7,-9,23,-2,1",255,49472
49473,"-1,-10,-9,1,23,-1,-9",255,49473
49474,"-1,-9,-3,1,23,-1,-9",255,49474
49475,"9,-9,-3,1,23,-1,1",255,49475
49476,"-1,-7,-9,1,23,9,-9",255,49476
49477,"-1,1,-3,1,23,9,-9",255,49477
49478,"9,1,-3,1,23,9,1",255,49478
49479,"-1,-9,-14,-14,21,-1,-9",255,49479
49480,"-1,11,-3,5,21,-1,-9",255,49480
49481,"-1,11,-14,7,21,-1,-9",255,49481
49482,"-1,-9,6,-3,21,-1,-9",255,49482
49483,"9,-10,-9,-14,21,-1,1",255,49483
49484,"9,-9,-14,-14,21,-1,1",255,49484
49485,"9,11,-3,5,21,-1,1",255,49485
49486,"9,11,-14,7,21,-1,1",255,49486
49487,"9,-9,6,-3,21,-1,1",255,49487
49488,"-1,1,-14,-14,21,9,-9",255,49488
49489,"-1,2,-3,5,21,9,-9",255,49489
49490,"-1,2,-14,7,21,9,-9",255,49490
49491,"9,-7,-9,-14,21,9,1",255,49491
49492,"9,1,-14,-14,21,9,1",255,49492
49493,"9,2,-3,5,21,9,1",255,49493
49494,"9,2,-14,7,21,9,1",255,49494
49495,"-1,-10,-9,5,-24,-1,-9",255,49495
49496,"-1,-7,-9,5,-24,9,-9",255,49496
49497,"-1,-9,5,-14,-12,-12,-9",255,49497
49498,"9,-9,5,-14,-12,-12,1",255,49498
49499,"-1,1,5,-14,-12,13,-9",255,49499
49500,"9,1,5,-14,-12,13,1",255,49500
49501,"-1,1,1,-9,-11,-11,-9",255,49501
49502,"-1,8,1,-10,-11,-11,-9",255,49502
49503,"9,1,1,-9,-11,-11,1",255,49503
49504,"9,8,1,-10,-11,-11,1",255,49504
49505,"-1,-12,1,-10,-11,-2,-9",255,49505
49506,"-1,-12,4,11,-11,-2,-9",255,49506
49507,"-1,-9,1,-9,-11,-2,-9",255,49507
49508,"9,-12,1,-10,-11,-2,1",255,49508
49509,"9,-12,4,11,-11,-2,1",255,49509
49510,"9,-9,1,-9,-11,-2,1",255,49510
49511,"-1,-12,3,11,9,-1,-9",255,49511
49512,"-1,-12,5,11,-11,-1,-9",255,49512
49513,"-1,-9,2,-9,-11,-1,-9",255,49513
49514,"-1,13,-7,11,-11,-1,-9",255,49514
49515,"9,-12,3,11,9,-1,1",255,49515
49516,"9,-12,5,11,-11,-1,1",255,49516
49517,"9,-9,2,-9,-11,-1,1",255,49517
49518,"9,13,-7,11,-11,-1,1",255,49518
49519,"-1,-12,-7,-10,-11,8,-9",255,49519
49520,"-1,-9,5,-9,-11,8,-9",255,49520
49521,"9,-12,-7,-10,-11,8,1",255,49521
49522,"9,-9,5,-9,-11,8,1",255,49522
49523,"-1,1,2,-9,-11,9,-9",255,49523
49524,"-1,8,5,11,-11,9,-9",255,49524
49525,"-1,12,-7,11,-11,9,-9",255,49525
49526,"9,1,2,-9,-11,9,1",255,49526
49527,"9,8,5,11,-11,9,1",255,49527
49528,"9,12,-7,11,-11,9,1",255,49528
49529,"-1,1,5,-9,-11,12,-9",255,49529
49530,"-1,8,-7,-10,-11,12,-9",255,49530
49531,"9,1,5,-9,-11,12,1",255,49531
49532,"9,8,-7,-10,-11,12,1",255,49532
49533,"-1,-12,-7,6,-2,-12,-9",255,49533
49534,"9,-12,-7,6,-2,-12,1",255,49534
49535,"-1,13,-15,-11,-2,-1,-9",255,49535
49536,"9,13,-15,-11,-2,-1,1",255,49536
49537,"-1,12,-15,-11,-2,9,-9",255,49537
49538,"9,12,-15,-11,-2,9,1",255,49538
49539,"-1,8,-7,6,-2,13,-9",255,49539
49540,"9,8,-7,6,-2,13,1",255,49540
49541,"-1,2,-3,12,2,9,-9",255,49541
49542,"-1,2,7,13,2,-11,-9",255,49542
49543,"-1,2,10,8,2,-11,-9",255,49543
49544,"9,2,-3,12,2,9,1",255,49544
49545,"9,2,7,13,2,-11,1",255,49545
49546,"9,2,10,8,2,-11,1",255,49546
49547,"-1,11,7,13,2,-2,-9",255,49547
49548,"-1,11,10,8,2,-2,-9",255,49548
49549,"9,11,7,13,2,-2,1",255,49549
49550,"9,11,10,8,2,-2,1",255,49550
49551,"-1,11,-3,12,2,-1,-9",255,49551
49552,"9,11,-3,12,2,-1,1",255,49552
