id,design_vector,id_in_matlab
5516,0000000000001100000000001100000000011101110000000001110000000001111100,5516
5517,0000000000000100000000000110000000001110110000000000111000000000111110,5517
5518,0000000000011100000000011000000000011010110000000011100000000001111001,5518
5519,0000000000111100000000110000000000110101110000000111000000000011110001,5519
5520,0000000000011100000000001000000000000100110000000001000000000000010011,5520
5521,0000000000001100000000000100000000000010010000000000100000000000001001,5521
5522,0000000000001100000000000100000000000010010000000000100000000000001000,5522
5523,0000000000011100000000001000000000000100110000000001000000000000010000,5523
5524,0000000000011100000000001000000000000100110000000001000000000000010001,5524
5525,0000000000111100000000010000000000001001110000000010000000000000100001,5525
5526,0000000000111100000000010000000000001001110000000010000000000000100011,5526
5527,0000000000011100000000001000000000001101110000000001000000000000110011,5527
5528,0000000000011100000000001000000000000101110000000001000000000000010111,5528
5529,0000000000001100000000000100000000000010110000000000100000000000001011,5529
5530,0000000000001100000000000100000000000110110000000000100000000000011001,5530
5531,0000000000001100000000000100000000000010110000000000100000000000001001,5531
5532,0000000000000100000000000010000000000011010000000000010000000000001101,5532
5533,0000000000001100000000000100000000000110110000000000100000000000011011,5533
5534,0000000000001100000000000100000000000110110000000000100000000000011000,5534
5535,0000000000011100000000001000000000000101110000000001000000000000010001,5535
5536,0000000000000100000000000010000000000011010000000000010000000000001100,5536
5537,0000000000011100000000001000000000001101110000000001000000000000110001,5537
5538,0000000000011100000000001000000000000101110000000001000000000000010011,5538
5539,0000000000111100000000010000000000001011110000000010000000000000100011,5539
5540,0000000000111100000000010000000000001011110000000010000000000000100111,5540
5541,0000000000001100000000001100000000000100010000000001010000000000010100,5541
5542,0000000000011100000000011000000000001000110000000010100000000000101000,5542
5543,0000000000011100000000011000000000001000110000000010100000000000101001,5543
5544,0000000000111100000000110000000000010001110000000101000000000001010001,5544
5545,0000000000001100000000001100000000000100110000000001010000000000010101,5545
5546,0000000000001100000000001100000000001100110000000001010000000000110101,5546
5547,0000000000001100000000001100000000001100110000000001010000000000110100,5547
5548,0000000000011100000000011000000000001001110000000010100000000000101001,5548
5549,0000000000000100000000000110000000000110010000000000101000000000011010,5549
5550,0000000000011100000000011000000000011001110000000010100000000001101001,5550
5551,0000000000011100000000011000000000001001110000000010100000000000101011,5551
5552,0000000000111100000000110000000000010011110000000101000000000001010011,5552
5553,0000000000001100000000001100000000001100010000000001010000000000110100,5553
5554,0000000000011100000000001001000000000101100000000001000100000000010011,5554
5555,0000000000001100000000000101000000000110100000000000100100000000011001,5555
5556,0000000000011100000000011000000000011000110000000010100000000001101000,5556
5557,0000000000011100000000001000000000001100010000000001000000000000110001,5557
5558,0000000000001100000000000100000000000110010000000000100000000000011001,5558
5559,0000000000001100000000000100000000000110010000000000100000000000011000,5559
5560,0000000000011100000000001000000000001100110000000001000000000000110000,5560
5561,0000000000011100000000001000000000001100010000000001000000000000110000,5561
5562,0000000000011100000000001000000000001100110000000001000000000000110001,5562
5563,0000000000111100000000010000000000011000110000000010000000000001100000,5563
5564,0000000000111100000000010000000000011000110000000010000000000001100001,5564
5565,0000000000011100000000001000000000000100010000000001000000000000010001,5565
5566,0000000000011100000000001000000000000100010000000001000000000000010000,5566
5567,0000000000111100000000010000000000001000110000000010000000000000100000,5567
5568,0000000000111100000000010000000000001000110000000010000000000000100001,5568
5569,0000000000011100000000001001000000000100100000000001000100000000010001,5569
5570,0000000000011100000000011000000000001000010000000010100000000000101000,5570
5571,0000000000111100000000110000000000010000110000000101000000000001010000,5571
5572,0000000000001100000000000100000000000010010000000000100000000000011000,5572
5573,0000000000001100000000000100000000000010110000000000100000000000011000,5573
5574,0000000000011100000000001000000000000100110000000001000000000000010100,5574
5575,0000000000000100000000000010000000000001010000000000010000000000001100,5575
5576,0000000000011100000000001000000000000100110000000001000000000000110000,5576
5577,0000000000111100000000010000000000001000110000000010000000000000100100,5577
5578,0000000000011100000000001000000000011100110000000001000000000001110001,5578
5579,0000000000011100000000001000000000001100110000000001000000000000110011,5579
5580,0000000000001100000000000100000000001110110000000000100000000000111001,5580
5581,0000000000000100000000000010000000000111010000000000010000000000011101,5581
5582,0000000000001100000000000100000000001110010000000000100000000000111001,5582
5583,0000000000001100000000000100000000001110010000000000100000000000111000,5583
5584,0000000000001100000000000100000000001110110000000000100000000000111000,5584
5585,0000000000000100000000000010000000000111010000000000010000000000011100,5585
5586,0000000000011100000000001000000000011100110000000001000000000001110000,5586
5587,0000000000111100000000010000000000011001110000000010000000000001100001,5587
5588,0000000000111100000000010000000000011001110000000010000000000001100011,5588
5589,0000000000011100000000001001000000001100100000000001000100000000110001,5589
5590,0000000000011100000000011000000000011000010000000010100000000001101000,5590
5591,0000000000111100000000110000000000110000110000000101000000000011010000,5591
5592,0000000000001100000000001100000000011100010000000001010000000001110100,5592
5593,0000000000001100000000001100000000011100110000000001010000000001110100,5593
5594,0000000000000100000000000110000000001110010000000000101000000000111010,5594
5595,0000000000011100000000001001000000001101100000000001000100000000110011,5595
5596,0000000000001100000000000101000000001110100000000000100100000000111001,5596
5597,0000000000011100000000011000000000111000110000000010100000000011101000,5597
5598,0000000000011100000000011000000000011000110000000010100000000001101001,5598
5599,0000000000111100000000110000000000110001110000000101000000000011010001,5599
5600,0000000000001100000000000100000000000010110000000000100000000000011001,5600
5601,0000000000011100000000001000000000000101110000000001000000000000110001,5601
5602,0000000000111100000000010000000000001001110000000010000000000000101001,5602
5603,0000000000001100000000000000000000000011110000000001000000000000000111,5603
5604,0000000000001100000000000000000000000011110000000001000000000000000101,5604
5605,0000000000000100000000000000000000000001110000000000101000000000000111,5605
5606,0000000000000100000000000000000000000001110000000000101000000000000110,5606
5607,0000000000001100000000000000000000000011110000000001010000000000001111,5607
5608,0000000000001100000000000000000000000011110000000001010000000000001101,5608
5609,0000000000011100000000000000000000000110110000000000000000000000001001,5609
5610,0000000000011100000000000000000000000110110000000000000000000000001011,5610
5611,0000000000011100000000001000000000000110110000000001000000000000011011,5611
5612,0000000000001100000000000100000000000011010000000000100000000000001001,5612
5613,0000000000001100000000000100000000000011010000000000100000000000001000,5613
5614,0000000000011100000000001000000000000110110000000001000000000000011000,5614
5615,0000000000001100000000000100000000000011010000000000100000000000001100,5615
5616,0000000000001100000000000100000000000011010000000000100000000000001101,5616
5617,0000000000011100000000001000000000000110110000000001000000000000011001,5617
5618,0000000000111100000000010000000000001101110000000010000000000000110001,5618
5619,0000000000111100000000010000000000001101110000000010000000000000110011,5619
5620,0000000000001100000000000000000000000001110000000000100000000000010001,5620
